modulus,residue,method,d,a,b
2520,1734,formula_even,,,
2520,1735,formula_3_mod_4,,,
2520,1736,formula_even,,,
2520,1737,formula_divisible_by_3,,,
2520,1738,formula_even,,,
2520,1739,formula_3_mod_4,,,
2520,1740,formula_even,,,
2520,1741,general_key_d_3,3,4,8
2520,1742,formula_even,,,
2520,1743,formula_divisible_by_3,,,
2520,1744,formula_even,,,
2520,1745,general_key_d_7,7,4,24
2520,1746,formula_even,,,
2520,1747,formula_3_mod_4,,,
2520,1748,formula_even,,,
2520,1749,formula_divisible_by_3,,,
2520,1750,formula_even,,,
2520,1751,formula_3_mod_4,,,
2520,1752,formula_even,,,
2520,1753,general_key_d_7,7,8,20
2520,1754,formula_even,,,
2520,1755,formula_divisible_by_3,,,
2520,1756,formula_even,,,
2520,1757,general_key_d_3,3,4,8
2520,1758,formula_even,,,
2520,1759,formula_3_mod_4,,,
2520,1760,formula_even,,,
2520,1761,formula_divisible_by_3,,,
2520,1762,formula_even,,,
2520,1763,formula_3_mod_4,,,
2520,1764,formula_even,,,
2520,1765,general_key_d_3,3,4,8
2520,1766,formula_even,,,
2520,1767,formula_divisible_by_3,,,
2520,1768,formula_even,,,
2520,1769,general_key_d_7,7,4,24
2520,1770,formula_even,,,
2520,1771,formula_3_mod_4,,,
2520,1772,formula_even,,,
2520,1773,formula_divisible_by_3,,,
2520,1774,formula_even,,,
2520,1775,formula_3_mod_4,,,
2520,1776,formula_even,,,
2520,1777,general_key_d_3,3,2,10
2520,1778,formula_even,,,
2520,1779,formula_divisible_by_3,,,
2520,1780,formula_even,,,
2520,1781,general_key_d_3,3,4,8
2520,1782,formula_even,,,
2520,1783,formula_3_mod_4,,,
2520,1784,formula_even,,,
2520,1785,formula_divisible_by_3,,,
2520,1786,formula_even,,,
2520,1787,formula_3_mod_4,,,
2520,1788,formula_even,,,
2520,1789,general_key_d_3,3,4,8
2520,1790,formula_even,,,
2520,1791,formula_divisible_by_3,,,
2520,1792,formula_even,,,
2520,1793,general_key_d_7,7,4,24
2520,1794,formula_even,,,
2520,1795,formula_3_mod_4,,,
2520,1796,formula_even,,,
2520,1797,formula_divisible_by_3,,,
2520,1798,formula_even,,,
2520,1799,formula_3_mod_4,,,
2520,1800,formula_even,,,
2520,1802,formula_even,,,
2520,1803,formula_divisible_by_3,,,
2520,1804,formula_even,,,
2520,1805,general_key_d_3,3,4,8
2520,1806,formula_even,,,
2520,1807,formula_3_mod_4,,,
2520,1808,formula_even,,,
2520,1809,formula_divisible_by_3,,,
2520,1810,formula_even,,,
2520,1811,formula_3_mod_4,,,
2520,1812,formula_even,,,
2520,1813,general_key_d_3,3,4,8
2520,1814,formula_even,,,
2520,1815,formula_divisible_by_3,,,
2520,1816,formula_even,,,
2520,1817,general_key_d_7,7,4,24
2520,1818,formula_even,,,
2520,1819,formula_3_mod_4,,,
2520,1820,formula_even,,,
2520,1821,formula_divisible_by_3,,,
2520,1822,formula_even,,,
2520,1823,formula_3_mod_4,,,
2520,1824,formula_even,,,
2520,1825,general_key_d_3,3,2,10
2520,1826,formula_even,,,
2520,1827,formula_divisible_by_3,,,
2520,1828,formula_even,,,
2520,1829,general_key_d_3,3,4,8
2520,1830,formula_even,,,
2520,1831,formula_3_mod_4,,,
2520,1832,formula_even,,,
2520,1833,formula_divisible_by_3,,,
2520,1834,formula_even,,,
2520,1835,formula_3_mod_4,,,
2520,1836,formula_even,,,
2520,1837,general_key_d_3,3,4,8
2520,1838,formula_even,,,
2520,1839,formula_divisible_by_3,,,
2520,1840,formula_even,,,
2520,1841,general_key_d_7,7,4,24
2520,1842,formula_even,,,
2520,1843,formula_3_mod_4,,,
2520,1844,formula_even,,,
2520,1845,formula_divisible_by_3,,,
2520,1846,formula_even,,,
2520,1847,formula_3_mod_4,,,
2520,1848,formula_even,,,
2520,1850,formula_even,,,
2520,1851,formula_divisible_by_3,,,
2520,1852,formula_even,,,
2520,1853,general_key_d_3,3,4,8
2520,1854,formula_even,,,
2520,1855,formula_3_mod_4,,,
2520,1856,formula_even,,,
2520,1857,formula_divisible_by_3,,,
2520,1858,formula_even,,,
2520,1859,formula_3_mod_4,,,
2520,1860,formula_even,,,
2520,1861,general_key_d_3,3,4,8
2520,1862,formula_even,,,
2520,1863,formula_divisible_by_3,,,
2520,1864,formula_even,,,
2520,1865,general_key_d_7,7,4,24
2520,1866,formula_even,,,
2520,1867,formula_3_mod_4,,,
2520,1868,formula_even,,,
2520,1869,formula_divisible_by_3,,,
2520,1870,formula_even,,,
2520,1871,formula_3_mod_4,,,
2520,1872,formula_even,,,
2520,1873,general_key_d_7,7,8,20
2520,1874,formula_even,,,
2520,1875,formula_divisible_by_3,,,
2520,1876,formula_even,,,
2520,1877,general_key_d_3,3,4,8
2520,1878,formula_even,,,
2520,1879,formula_3_mod_4,,,
2520,1880,formula_even,,,
2520,1881,formula_divisible_by_3,,,
2520,1882,formula_even,,,
2520,1883,formula_3_mod_4,,,
2520,1884,formula_even,,,
2520,1885,general_key_d_3,3,4,8
2520,1886,formula_even,,,
2520,1887,formula_divisible_by_3,,,
2520,1888,formula_even,,,
2520,1889,general_key_d_7,7,4,24
2520,1890,formula_even,,,
2520,1891,formula_3_mod_4,,,
2520,1892,formula_even,,,
2520,1893,formula_divisible_by_3,,,
2520,1894,formula_even,,,
2520,1895,formula_3_mod_4,,,
2520,1896,formula_even,,,
2520,1897,general_key_d_3,3,2,10
2520,1898,formula_even,,,
2520,1899,formula_divisible_by_3,,,
2520,1900,formula_even,,,
2520,1901,general_key_d_3,3,4,8
2520,1902,formula_even,,,
2520,1903,formula_3_mod_4,,,
2520,1904,formula_even,,,
2520,1905,formula_divisible_by_3,,,
2520,1906,formula_even,,,
2520,1907,formula_3_mod_4,,,
2520,1908,formula_even,,,
2520,1909,general_key_d_3,3,4,8
2520,1910,formula_even,,,
2520,1911,formula_divisible_by_3,,,
2520,1912,formula_even,,,
2520,1913,general_key_d_7,7,4,24
2520,1914,formula_even,,,
2520,1915,formula_3_mod_4,,,
2520,1916,formula_even,,,
2520,1917,formula_divisible_by_3,,,
2520,1918,formula_even,,,
2520,1919,formula_3_mod_4,,,
2520,1920,formula_even,,,
2520,1921,general_key_d_11,11,2,42
2520,1922,formula_even,,,
2520,1923,formula_divisible_by_3,,,
2520,1924,formula_even,,,
2520,1925,general_key_d_3,3,4,8
2520,1926,formula_even,,,
2520,1927,formula_3_mod_4,,,
2520,1928,formula_even,,,
2520,1929,formula_divisible_by_3,,,
2520,1930,formula_even,,,
2520,1931,formula_3_mod_4,,,
2520,1932,formula_even,,,
2520,1933,general_key_d_3,3,4,8
2520,1934,formula_even,,,
2520,1935,formula_divisible_by_3,,,
2520,1936,formula_even,,,
2520,1937,general_key_d_7,7,4,24
2520,1938,formula_even,,,
2520,1939,formula_3_mod_4,,,
2520,1940,formula_even,,,
2520,1941,formula_divisible_by_3,,,
2520,1942,formula_even,,,
2520,1943,formula_3_mod_4,,,
2520,1944,formula_even,,,
2520,1945,general_key_d_3,3,2,10
2520,1946,formula_even,,,
2520,1947,formula_divisible_by_3,,,
2520,1948,formula_even,,,
2520,1949,general_key_d_3,3,4,8
2520,1950,formula_even,,,
2520,1951,formula_3_mod_4,,,
2520,1952,formula_even,,,
2520,1953,formula_divisible_by_3,,,
2520,1954,formula_even,,,
2520,1955,formula_3_mod_4,,,
2520,1956,formula_even,,,
2520,1957,general_key_d_3,3,4,8
2520,1958,formula_even,,,
2520,1959,formula_divisible_by_3,,,
2520,1960,formula_even,,,
2520,1961,general_key_d_7,7,4,24
2520,1962,formula_even,,,
2520,1963,formula_3_mod_4,,,
2520,1964,formula_even,,,
2520,1965,formula_divisible_by_3,,,
2520,1966,formula_even,,,
2520,1967,formula_3_mod_4,,,
2520,1968,formula_even,,,
2520,1970,formula_even,,,
2520,1971,formula_divisible_by_3,,,
2520,1972,formula_even,,,
2520,1973,general_key_d_3,3,4,8
2520,1974,formula_even,,,
2520,1975,formula_3_mod_4,,,
2520,1976,formula_even,,,
2520,1977,formula_divisible_by_3,,,
2520,1978,formula_even,,,
2520,1979,formula_3_mod_4,,,
2520,1980,formula_even,,,
2520,1981,general_key_d_3,3,4,8
2520,1982,formula_even,,,
2520,1983,formula_divisible_by_3,,,
2520,1984,formula_even,,,
2520,1985,general_key_d_7,7,4,24
2520,1986,formula_even,,,
2520,1987,formula_3_mod_4,,,
2520,1988,formula_even,,,
2520,1989,formula_divisible_by_3,,,
2520,1990,formula_even,,,
2520,1991,formula_3_mod_4,,,
2520,1992,formula_even,,,
2520,1993,general_key_d_7,7,8,20
2520,1994,formula_even,,,
2520,1995,formula_divisible_by_3,,,
2520,1996,formula_even,,,
2520,1997,general_key_d_3,3,4,8
2520,1998,formula_even,,,
2520,1999,formula_3_mod_4,,,
2520,2000,formula_even,,,
2520,2001,formula_divisible_by_3,,,
2520,2002,formula_even,,,
2520,2003,formula_3_mod_4,,,
2520,2004,formula_even,,,
2520,2005,general_key_d_3,3,4,8
2520,2006,formula_even,,,
2520,2007,formula_divisible_by_3,,,
2520,2008,formula_even,,,
2520,2009,general_key_d_7,7,4,24
2520,2010,formula_even,,,
2520,2011,formula_3_mod_4,,,
2520,2012,formula_even,,,
2520,2013,formula_divisible_by_3,,,
2520,2014,formula_even,,,
2520,2015,formula_3_mod_4,,,
2520,2016,formula_even,,,
2520,2017,general_key_d_3,3,2,10
2520,2018,formula_even,,,
2520,2019,formula_divisible_by_3,,,
2520,2020,formula_even,,,
2520,2021,general_key_d_3,3,4,8
2520,2022,formula_even,,,
2520,2023,formula_3_mod_4,,,
2520,2024,formula_even,,,
2520,2025,formula_divisible_by_3,,,
2520,2026,formula_even,,,
2520,2027,formula_3_mod_4,,,
2520,2028,formula_even,,,
2520,2029,general_key_d_3,3,4,8
2520,2030,formula_even,,,
2520,2031,formula_divisible_by_3,,,
2520,2032,formula_even,,,
2520,2033,general_key_d_7,7,4,24
2520,2034,formula_even,,,
2520,2035,formula_3_mod_4,,,
2520,2036,formula_even,,,
2520,2037,formula_divisible_by_3,,,
2520,2038,formula_even,,,
2520,2039,formula_3_mod_4,,,
2520,2040,formula_even,,,
2520,2042,formula_even,,,
2520,2043,formula_divisible_by_3,,,
2520,2044,formula_even,,,
2520,2045,general_key_d_3,3,4,8
2520,2046,formula_even,,,
2520,2047,formula_3_mod_4,,,
2520,2048,formula_even,,,
2520,2049,formula_divisible_by_3,,,
2520,2050,formula_even,,,
2520,2051,formula_3_mod_4,,,
2520,2052,formula_even,,,
2520,2053,general_key_d_3,3,4,8
2520,2054,formula_even,,,
2520,2055,formula_divisible_by_3,,,
2520,2056,formula_even,,,
2520,2057,general_key_d_7,7,4,24
2520,2058,formula_even,,,
2520,2059,formula_3_mod_4,,,
2520,2060,formula_even,,,
2520,2061,formula_divisible_by_3,,,
2520,2062,formula_even,,,
2520,2063,formula_3_mod_4,,,
2520,2064,formula_even,,,
2520,2065,general_key_d_3,3,2,10
2520,2066,formula_even,,,
2520,2067,formula_divisible_by_3,,,
2520,2068,formula_even,,,
2520,2069,general_key_d_3,3,4,8
2520,2070,formula_even,,,
2520,2071,formula_3_mod_4,,,
2520,2072,formula_even,,,
2520,2073,formula_divisible_by_3,,,
2520,2074,formula_even,,,
2520,2075,formula_3_mod_4,,,
2520,2076,formula_even,,,
2520,2077,general_key_d_3,3,4,8
2520,2078,formula_even,,,
2520,2079,formula_divisible_by_3,,,
2520,2080,formula_even,,,
2520,2081,general_key_d_7,7,4,24
2520,2082,formula_even,,,
2520,2083,formula_3_mod_4,,,
2520,2084,formula_even,,,
2520,2085,formula_divisible_by_3,,,
2520,2086,formula_even,,,
2520,2087,formula_3_mod_4,,,
2520,2088,formula_even,,,
2520,2089,general_key_d_11,11,2,42
2520,2090,formula_even,,,
2520,2091,formula_divisible_by_3,,,
2520,2092,formula_even,,,
2520,2093,general_key_d_3,3,4,8
2520,2094,formula_even,,,
2520,2095,formula_3_mod_4,,,
2520,2096,formula_even,,,
2520,2097,formula_divisible_by_3,,,
2520,2098,formula_even,,,
2520,2099,formula_3_mod_4,,,
2520,2100,formula_even,,,
2520,2101,general_key_d_3,3,4,8
2520,2102,formula_even,,,
2520,2103,formula_divisible_by_3,,,
2520,2104,formula_even,,,
2520,2105,general_key_d_7,7,4,24
2520,2106,formula_even,,,
2520,2107,formula_3_mod_4,,,
2520,2108,formula_even,,,
2520,2109,formula_divisible_by_3,,,
2520,2110,formula_even,,,
2520,2111,formula_3_mod_4,,,
2520,2112,formula_even,,,
2520,2113,general_key_d_7,7,8,20
2520,2114,formula_even,,,
2520,2115,formula_divisible_by_3,,,
2520,2116,formula_even,,,
2520,2117,general_key_d_3,3,4,8
2520,2118,formula_even,,,
2520,2119,formula_3_mod_4,,,
2520,2120,formula_even,,,
2520,2121,formula_divisible_by_3,,,
2520,2122,formula_even,,,
2520,2123,formula_3_mod_4,,,
2520,2124,formula_even,,,
2520,2125,general_key_d_3,3,4,8
2520,2126,formula_even,,,
2520,2127,formula_divisible_by_3,,,
2520,2128,formula_even,,,
2520,2129,general_key_d_7,7,4,24
2520,2130,formula_even,,,
2520,2131,formula_3_mod_4,,,
2520,2132,formula_even,,,
2520,2133,formula_divisible_by_3,,,
2520,2134,formula_even,,,
2520,2135,formula_3_mod_4,,,
2520,2136,formula_even,,,
2520,2137,general_key_d_3,3,2,10
2520,2138,formula_even,,,
2520,2139,formula_divisible_by_3,,,
2520,2140,formula_even,,,
2520,2141,general_key_d_3,3,4,8
2520,2142,formula_even,,,
2520,2143,formula_3_mod_4,,,
2520,2144,formula_even,,,
2520,2145,formula_divisible_by_3,,,
2520,2146,formula_even,,,
2520,2147,formula_3_mod_4,,,
2520,2148,formula_even,,,
2520,2149,general_key_d_3,3,4,8
2520,2150,formula_even,,,
2520,2151,formula_divisible_by_3,,,
2520,2152,formula_even,,,
2520,2153,general_key_d_7,7,4,24
2520,2154,formula_even,,,
2520,2155,formula_3_mod_4,,,
2520,2156,formula_even,,,
2520,2157,formula_divisible_by_3,,,
2520,2158,formula_even,,,
2520,2159,formula_3_mod_4,,,
2520,2160,formula_even,,,
2520,2161,general_key_d_23,23,8,84
2520,2162,formula_even,,,
2520,2163,formula_divisible_by_3,,,
2520,2164,formula_even,,,
2520,2165,general_key_d_3,3,4,8
2520,2166,formula_even,,,
2520,2167,formula_3_mod_4,,,
2520,2168,formula_even,,,
2520,2169,formula_divisible_by_3,,,
2520,2170,formula_even,,,
2520,2171,formula_3_mod_4,,,
2520,2172,formula_even,,,
2520,2173,general_key_d_3,3,4,8
2520,2174,formula_even,,,
2520,2175,formula_divisible_by_3,,,
2520,2176,formula_even,,,
2520,2177,general_key_d_7,7,4,24
2520,2178,formula_even,,,
2520,2179,formula_3_mod_4,,,
2520,2180,formula_even,,,
2520,2181,formula_divisible_by_3,,,
2520,2182,formula_even,,,
2520,2183,formula_3_mod_4,,,
2520,2184,formula_even,,,
2520,2185,general_key_d_3,3,2,10
2520,2186,formula_even,,,
2520,2187,formula_divisible_by_3,,,
2520,2188,formula_even,,,
2520,2189,general_key_d_3,3,4,8
2520,2190,formula_even,,,
2520,2191,formula_3_mod_4,,,
2520,2192,formula_even,,,
2520,2193,formula_divisible_by_3,,,
2520,2194,formula_even,,,
2520,2195,formula_3_mod_4,,,
2520,2196,formula_even,,,
2520,2197,general_key_d_3,3,4,8
2520,2198,formula_even,,,
2520,2199,formula_divisible_by_3,,,
2520,2200,formula_even,,,
2520,2201,general_key_d_7,7,4,24
2520,2202,formula_even,,,
2520,2203,formula_3_mod_4,,,
2520,2204,formula_even,,,
2520,2205,formula_divisible_by_3,,,
2520,2206,formula_even,,,
2520,2207,formula_3_mod_4,,,
2520,2208,formula_even,,,
2520,2210,formula_even,,,
2520,2211,formula_divisible_by_3,,,
2520,2212,formula_even,,,
2520,2213,general_key_d_3,3,4,8
2520,2214,formula_even,,,
2520,2215,formula_3_mod_4,,,
2520,2216,formula_even,,,
2520,2217,formula_divisible_by_3,,,
2520,2218,formula_even,,,
2520,2219,formula_3_mod_4,,,
2520,2220,formula_even,,,
2520,2221,general_key_d_3,3,4,8
2520,2222,formula_even,,,
2520,2223,formula_divisible_by_3,,,
2520,2224,formula_even,,,
2520,2225,general_key_d_7,7,4,24
2520,2226,formula_even,,,
2520,2227,formula_3_mod_4,,,
2520,2228,formula_even,,,
2520,2229,formula_divisible_by_3,,,
2520,2230,formula_even,,,
2520,2231,formula_3_mod_4,,,
2520,2232,formula_even,,,
2520,2233,general_key_d_7,7,8,20
2520,2234,formula_even,,,
2520,2235,formula_divisible_by_3,,,
2520,2236,formula_even,,,
2520,2237,general_key_d_3,3,4,8
2520,2238,formula_even,,,
2520,2239,formula_3_mod_4,,,
2520,2240,formula_even,,,
2520,2241,formula_divisible_by_3,,,
2520,2242,formula_even,,,
2520,2243,formula_3_mod_4,,,
2520,2244,formula_even,,,
2520,2245,general_key_d_3,3,4,8
2520,2246,formula_even,,,
2520,2247,formula_divisible_by_3,,,
2520,2248,formula_even,,,
2520,2249,general_key_d_7,7,4,24
2520,2250,formula_even,,,
2520,2251,formula_3_mod_4,,,
2520,2252,formula_even,,,
2520,2253,formula_divisible_by_3,,,
2520,2254,formula_even,,,
2520,2255,formula_3_mod_4,,,
2520,2256,formula_even,,,
2520,2257,general_key_d_3,3,2,10
2520,2258,formula_even,,,
2520,2259,formula_divisible_by_3,,,
2520,2260,formula_even,,,
2520,2261,general_key_d_3,3,4,8
2520,2262,formula_even,,,
2520,2263,formula_3_mod_4,,,
2520,2264,formula_even,,,
2520,2265,formula_divisible_by_3,,,
2520,2266,formula_even,,,
2520,2267,formula_3_mod_4,,,
2520,2268,formula_even,,,
2520,2269,general_key_d_3,3,4,8
2520,2270,formula_even,,,
2520,2271,formula_divisible_by_3,,,
2520,2272,formula_even,,,
2520,2273,general_key_d_7,7,4,24
2520,2274,formula_even,,,
2520,2275,formula_3_mod_4,,,
2520,2276,formula_even,,,
2520,2277,formula_divisible_by_3,,,
2520,2278,formula_even,,,
2520,2279,formula_3_mod_4,,,
2520,2280,formula_even,,,
2520,2281,general_key_d_15,15,4,56
2520,2282,formula_even,,,
2520,2283,formula_divisible_by_3,,,
2520,2284,formula_even,,,
2520,2285,general_key_d_3,3,4,8
2520,2286,formula_even,,,
2520,2287,formula_3_mod_4,,,
2520,2288,formula_even,,,
2520,2289,formula_divisible_by_3,,,
2520,2290,formula_even,,,
2520,2291,formula_3_mod_4,,,
2520,2292,formula_even,,,
2520,2293,general_key_d_3,3,4,8
2520,2294,formula_even,,,
2520,2295,formula_divisible_by_3,,,
2520,2296,formula_even,,,
2520,2297,general_key_d_7,7,4,24
2520,2298,formula_even,,,
2520,2299,formula_3_mod_4,,,
2520,2300,formula_even,,,
2520,2301,formula_divisible_by_3,,,
2520,2302,formula_even,,,
2520,2303,formula_3_mod_4,,,
2520,2304,formula_even,,,
2520,2305,general_key_d_3,3,2,10
2520,2306,formula_even,,,
2520,2307,formula_divisible_by_3,,,
2520,2308,formula_even,,,
2520,2309,general_key_d_3,3,4,8
2520,2310,formula_even,,,
2520,2311,formula_3_mod_4,,,
2520,2312,formula_even,,,
2520,2313,formula_divisible_by_3,,,
2520,2314,formula_even,,,
2520,2315,formula_3_mod_4,,,
2520,2316,formula_even,,,
2520,2317,general_key_d_3,3,4,8
2520,2318,formula_even,,,
2520,2319,formula_divisible_by_3,,,
2520,2320,formula_even,,,
2520,2321,general_key_d_7,7,4,24
2520,2322,formula_even,,,
2520,2323,formula_3_mod_4,,,
2520,2324,formula_even,,,
2520,2325,formula_divisible_by_3,,,
2520,2326,formula_even,,,
2520,2327,formula_3_mod_4,,,
2520,2328,formula_even,,,
2520,2329,general_key_d_23,23,8,84
2520,2330,formula_even,,,
2520,2331,formula_divisible_by_3,,,
2520,2332,formula_even,,,
2520,2333,general_key_d_3,3,4,8
2520,2334,formula_even,,,
2520,2335,formula_3_mod_4,,,
2520,2336,formula_even,,,
2520,2337,formula_divisible_by_3,,,
2520,2338,formula_even,,,
2520,2339,formula_3_mod_4,,,
2520,2340,formula_even,,,
2520,2341,general_key_d_3,3,4,8
2520,2342,formula_even,,,
2520,2343,formula_divisible_by_3,,,
2520,2344,formula_even,,,
2520,2345,general_key_d_7,7,4,24
2520,2346,formula_even,,,
2520,2347,formula_3_mod_4,,,
2520,2348,formula_even,,,
2520,2349,formula_divisible_by_3,,,
2520,2350,formula_even,,,
2520,2351,formula_3_mod_4,,,
2520,2352,formula_even,,,
2520,2353,general_key_d_7,7,8,20
2520,2354,formula_even,,,
2520,2355,formula_divisible_by_3,,,
2520,2356,formula_even,,,
2520,2357,general_key_d_3,3,4,8
2520,2358,formula_even,,,
2520,2359,formula_3_mod_4,,,
2520,2360,formula_even,,,
2520,2361,formula_divisible_by_3,,,
2520,2362,formula_even,,,
2520,2363,formula_3_mod_4,,,
2520,2364,formula_even,,,
2520,2365,general_key_d_3,3,4,8
2520,2366,formula_even,,,
2520,2367,formula_divisible_by_3,,,
2520,2368,formula_even,,,
2520,2369,general_key_d_7,7,4,24
2520,2370,formula_even,,,
2520,2371,formula_3_mod_4,,,
2520,2372,formula_even,,,
2520,2373,formula_divisible_by_3,,,
2520,2374,formula_even,,,
2520,2375,formula_3_mod_4,,,
2520,2376,formula_even,,,
2520,2377,general_key_d_3,3,2,10
2520,2378,formula_even,,,
2520,2379,formula_divisible_by_3,,,
2520,2380,formula_even,,,
2520,2381,general_key_d_3,3,4,8
2520,2382,formula_even,,,
2520,2383,formula_3_mod_4,,,
2520,2384,formula_even,,,
2520,2385,formula_divisible_by_3,,,
2520,2386,formula_even,,,
2520,2387,formula_3_mod_4,,,
2520,2388,formula_even,,,
2520,2389,general_key_d_3,3,4,8
2520,2390,formula_even,,,
2520,2391,formula_divisible_by_3,,,
2520,2392,formula_even,,,
2520,2393,general_key_d_7,7,4,24
2520,2394,formula_even,,,
2520,2395,formula_3_mod_4,,,
2520,2396,formula_even,,,
2520,2397,formula_divisible_by_3,,,
2520,2398,formula_even,,,
2520,2399,formula_3_mod_4,,,
2520,2400,formula_even,,,
2520,2401,general_key_d_11,11,2,42
2520,2402,formula_even,,,
2520,2403,formula_divisible_by_3,,,
2520,2404,formula_even,,,
2520,2405,general_key_d_3,3,4,8
2520,2406,formula_even,,,
2520,2407,formula_3_mod_4,,,
2520,2408,formula_even,,,
2520,2409,formula_divisible_by_3,,,
2520,2410,formula_even,,,
2520,2411,formula_3_mod_4,,,
2520,2412,formula_even,,,
2520,2413,general_key_d_3,3,4,8
2520,2414,formula_even,,,
2520,2415,formula_divisible_by_3,,,
2520,2416,formula_even,,,
2520,2417,general_key_d_7,7,4,24
2520,2418,formula_even,,,
2520,2419,formula_3_mod_4,,,
2520,2420,formula_even,,,
2520,2421,formula_divisible_by_3,,,
2520,2422,formula_even,,,
2520,2423,formula_3_mod_4,,,
2520,2424,formula_even,,,
2520,2425,general_key_d_3,3,2,10
2520,2426,formula_even,,,
2520,2427,formula_divisible_by_3,,,
2520,2428,formula_even,,,
2520,2429,general_key_d_3,3,4,8
2520,2430,formula_even,,,
2520,2431,formula_3_mod_4,,,
2520,2432,formula_even,,,
2520,2433,formula_divisible_by_3,,,
2520,2434,formula_even,,,
2520,2435,formula_3_mod_4,,,
2520,2436,formula_even,,,
2520,2437,general_key_d_3,3,4,8
2520,2438,formula_even,,,
2520,2439,formula_divisible_by_3,,,
2520,2440,formula_even,,,
2520,2441,general_key_d_7,7,4,24
2520,2442,formula_even,,,
2520,2443,formula_3_mod_4,,,
2520,2444,formula_even,,,
2520,2445,formula_divisible_by_3,,,
2520,2446,formula_even,,,
2520,2447,formula_3_mod_4,,,
2520,2448,formula_even,,,
2520,2449,general_key_d_15,15,4,56
2520,2450,formula_even,,,
2520,2451,formula_divisible_by_3,,,
2520,2452,formula_even,,,
2520,2453,general_key_d_3,3,4,8
2520,2454,formula_even,,,
2520,2455,formula_3_mod_4,,,
2520,2456,formula_even,,,
2520,2457,formula_divisible_by_3,,,
2520,2458,formula_even,,,
2520,2459,formula_3_mod_4,,,
2520,2460,formula_even,,,
2520,2461,general_key_d_3,3,4,8
2520,2462,formula_even,,,
2520,2463,formula_divisible_by_3,,,
2520,2464,formula_even,,,
2520,2465,general_key_d_7,7,4,24
2520,2466,formula_even,,,
2520,2467,formula_3_mod_4,,,
2520,2468,formula_even,,,
2520,2469,formula_divisible_by_3,,,
2520,2470,formula_even,,,
2520,2471,formula_3_mod_4,,,
2520,2472,formula_even,,,
2520,2473,general_key_d_7,7,8,20
2520,2474,formula_even,,,
2520,2475,formula_divisible_by_3,,,
2520,2476,formula_even,,,
2520,2477,general_key_d_3,3,4,8
2520,2478,formula_even,,,
2520,2479,formula_3_mod_4,,,
2520,2480,formula_even,,,
2520,2481,formula_divisible_by_3,,,
2520,2482,formula_even,,,
2520,2483,formula_3_mod_4,,,
2520,2484,formula_even,,,
2520,2485,general_key_d_3,3,4,8
2520,2486,formula_even,,,
2520,2487,formula_divisible_by_3,,,
2520,2488,formula_even,,,
2520,2489,general_key_d_7,7,4,24
2520,2490,formula_even,,,
2520,2491,formula_3_mod_4,,,
2520,2492,formula_even,,,
2520,2493,formula_divisible_by_3,,,
2520,2494,formula_even,,,
2520,2495,formula_3_mod_4,,,
2520,2496,formula_even,,,
2520,2497,general_key_d_3,3,2,10
2520,2498,formula_even,,,
2520,2499,formula_divisible_by_3,,,
2520,2500,formula_even,,,
2520,2501,general_key_d_3,3,4,8
2520,2502,formula_even,,,
2520,2503,formula_3_mod_4,,,
2520,2504,formula_even,,,
2520,2505,formula_divisible_by_3,,,
2520,2506,formula_even,,,
2520,2507,formula_3_mod_4,,,
2520,2508,formula_even,,,
2520,2509,general_key_d_3,3,4,8
2520,2510,formula_even,,,
2520,2511,formula_divisible_by_3,,,
2520,2512,formula_even,,,
2520,2513,general_key_d_7,7,4,24
2520,2514,formula_even,,,
2520,2515,formula_3_mod_4,,,
2520,2516,formula_even,,,
2520,2517,formula_divisible_by_3,,,
2520,2518,formula_even,,,
2520,2519,formula_3_mod_4,,,
27720,121,general_key_d_3,3,1,11
27720,1009,general_key_d_3,3,1,11
27720,1801,general_key_d_3,3,1,11
27720,1969,general_key_d_3,3,1,11
27720,3649,general_key_d_3,3,1,11
27720,5401,general_key_d_3,3,1,11
27720,6721,general_key_d_3,3,1,11
27720,7081,general_key_d_3,3,1,11
27720,7249,general_key_d_3,3,1,11
27720,8401,general_key_d_3,3,1,11
27720,8569,general_key_d_3,3,1,11
27720,8929,general_key_d_3,3,1,11
27720,9361,general_key_d_3,3,1,11
27720,11209,general_key_d_3,3,1,11
27720,14641,general_key_d_3,3,1,11
27720,15961,general_key_d_3,3,1,11
27720,16489,general_key_d_3,3,1,11
27720,20281,general_key_d_3,3,1,11
27720,22129,general_key_d_3,3,1,11
27720,25561,general_key_d_3,3,1,11
27720,26881,general_key_d_3,3,1,11
27720,27409,general_key_d_3,3,1,11
32760,169,general_key_d_7,7,2,26
32760,8521,general_key_d_7,7,2,26
32760,10081,general_key_d_7,7,2,26
32760,16081,general_key_d_7,7,2,26
32760,17641,general_key_d_7,7,2,26
32760,25369,general_key_d_7,7,2,26
42840,289,general_key_d_11,11,10,34
42840,1201,general_key_d_23,23,24,68
42840,3049,general_key_d_11,11,10,34
42840,4369,general_key_d_11,11,10,34
42840,20689,general_key_d_11,11,10,34
42840,25489,general_key_d_11,11,10,34
42840,26401,general_key_d_23,23,24,68
42840,29569,general_key_d_11,11,10,34
