class_id,modulus,residue,d,a,b,rule_modulus,covered_subclasses
35,173453280,3964321,39,20,136,680,46
35,173453280,3964321,31,32,92,736,30
35,173453280,3964321,79,44,272,2992,21
46491,67820232480,697777441,71,68,216,3672,1
46509,67820232480,3819936481,119,200,276,13800,1
46523,67820232480,6248282401,143,68,504,8568,1
46547,67820232480,10411161121,95,108,272,7344,1
46578,67820232480,15788212801,119,200,276,13800,1
46591,67820232480,18043105441,143,68,504,8568,1
46601,67820232480,19777638241,119,200,276,13800,1
46615,67820232480,22205984161,95,108,272,7344,1
46624,67820232480,23767063681,119,200,276,13800,1
46661,67820232480,30184835041,71,68,216,3672,1
46693,67820232480,35735340001,119,200,276,13800,1
46700,67820232480,36949512961,95,108,272,7344,1
46716,67820232480,39724765441,119,200,276,13800,1
46717,67820232480,39898218721,95,108,272,7344,1
46729,67820232480,41979658081,71,68,216,3672,1
46768,67820232480,48744336001,95,108,272,7344,1
46785,67820232480,51693041761,95,108,272,7344,1
46797,67820232480,53774481121,71,68,216,3672,1
46808,67820232480,55682467201,119,200,276,13800,1
46814,67820232480,56723186881,71,68,216,3672,1
46831,67820232480,59671892641,119,200,276,13800,1
46854,67820232480,63661318081,119,200,276,13800,1
46865,67820232480,65569304161,71,68,216,3672,1
46870,67820232480,66436570561,95,108,272,7344,1
46877,67820232480,67650743521,119,200,276,13800,1
36,173453280,4084441,59,21,215,18060,170
36,173453280,4084441,11,1,43,172,85
36,173453280,4084441,23,6,86,516,85
36,173453280,4084441,35,11,129,5676,85
36,173453280,4084441,47,86,102,8772,10
37,173453280,4204561,47,4,184,184,124
37,173453280,4204561,47,2,186,372,84
37,173453280,4204561,71,8,276,552,58
37,173453280,4204561,95,12,368,1104,58
37,173453280,4204561,35,2,138,276,58
37,173453280,4204561,39,1,155,620,36
37,173453280,4204561,95,8,372,744,36
37,173453280,4204561,27,46,62,2852,2
50734,247344377280,4860896401,71,36,248,2232,1
50796,247344377280,15614999761,71,36,248,2232,1
50827,247344377280,20992051441,71,36,248,2232,1
50858,247344377280,26369103121,71,36,248,2232,1
50889,247344377280,31746154801,71,36,248,2232,1
50920,247344377280,37123206481,71,36,248,2232,1
50951,247344377280,42500258161,71,36,248,2232,1
51013,247344377280,53254361521,71,36,248,2232,1
51020,247344377280,54468534481,143,14,558,7812,1
51044,247344377280,58631413201,71,36,248,2232,1
51106,247344377280,69385516561,71,36,248,2232,1
51137,247344377280,74762568241,71,36,248,2232,1
51199,247344377280,85516671601,71,36,248,2232,1
51206,247344377280,86730844561,143,14,558,7812,1
51230,247344377280,90893723281,71,36,248,2232,1
51268,247344377280,97484947921,143,14,558,7812,1
51292,247344377280,101647826641,71,36,248,2232,1
51323,247344377280,107024878321,71,36,248,2232,1
51354,247344377280,112401930001,71,36,248,2232,1
51400,247344377280,120380780881,119,62,414,25668,1
51416,247344377280,123156033361,71,36,248,2232,1
51447,247344377280,128533085041,71,36,248,2232,1
51509,247344377280,139287188401,71,36,248,2232,1
51540,247344377280,144664240081,71,36,248,2232,1
51571,247344377280,150041291761,71,36,248,2232,1
51578,247344377280,151255464721,143,14,558,7812,1
51602,247344377280,155418343441,71,36,248,2232,1
51633,247344377280,160795395121,71,36,248,2232,1
51664,247344377280,166172446801,71,36,248,2232,1
51702,247344377280,172763671441,143,14,558,7812,1
51726,247344377280,176926550161,71,36,248,2232,1
51757,247344377280,182303601841,71,36,248,2232,1
51819,247344377280,193057705201,71,36,248,2232,1
51850,247344377280,198434756881,71,36,248,2232,1
51888,247344377280,205025981521,143,14,558,7812,1
51912,247344377280,209188860241,71,36,248,2232,1
51943,247344377280,214565911921,71,36,248,2232,1
52005,247344377280,225320015281,71,36,248,2232,1
52012,247344377280,226534188241,143,14,558,7812,1
52036,247344377280,230697066961,71,36,248,2232,1
52067,247344377280,236074118641,71,36,248,2232,1
52074,247344377280,237288291601,143,14,558,7812,1
52113,247344377280,244052969521,119,62,414,25668,1
52129,247344377280,246828222001,71,36,248,2232,1
39,173453280,4444801,23,24,68,408,174
39,173453280,4444801,15,2,58,116,90
39,173453280,4444801,39,20,136,680,81
39,173453280,4444801,31,56,68,952,81
39,173453280,4444801,31,8,116,232,39
39,173453280,4444801,39,40,116,1160,39
39,173453280,4444801,95,32,348,2784,39
39,173453280,4444801,55,104,116,3016,39
39,173453280,4444801,47,72,116,2088,13
39,173453280,4444801,119,116,360,10440,13
52272,256537401120,1392071041,71,68,216,3672,1
52277,256537401120,2259337441,95,108,272,7344,1
52285,256537401120,3646963681,11,17,27,1836,1
52323,256537401120,10238188321,71,68,216,3672,1
52328,256537401120,11105454721,95,108,272,7344,1
52379,256537401120,19951572001,95,108,272,7344,1
52425,256537401120,27930422881,71,68,216,3672,1
52430,256537401120,28797689281,95,108,272,7344,1
52476,256537401120,36776540161,71,68,216,3672,1
52481,256537401120,37643806561,95,108,272,7344,1
52527,256537401120,45622657441,71,68,216,3672,1
52578,256537401120,54468774721,71,68,216,3672,1
52629,256537401120,63314892001,71,68,216,3672,1
52634,256537401120,64182158401,95,108,272,7344,1
52680,256537401120,72161009281,71,68,216,3672,1
52685,256537401120,73028275681,95,108,272,7344,1
52731,256537401120,81007126561,71,68,216,3672,1
52736,256537401120,81874392961,95,108,272,7344,1
52752,256537401120,84649645441,143,108,464,12528,1
52787,256537401120,90720510241,95,108,272,7344,1
52833,256537401120,98699361121,71,68,216,3672,1
52839,256537401120,99740080801,143,108,464,12528,1
52846,256537401120,100954253761,11,17,27,1836,1
52884,256537401120,107545478401,71,68,216,3672,1
52889,256537401120,108412744801,95,108,272,7344,1
52897,256537401120,109800371041,11,17,27,1836,1
52935,256537401120,116391595681,71,68,216,3672,1
52940,256537401120,117258862081,95,108,272,7344,1
52948,256537401120,118646488321,11,17,27,1836,1
52986,256537401120,125237712961,71,68,216,3672,1
52991,256537401120,126104979361,95,108,272,7344,1
52999,256537401120,127492605601,11,17,27,1836,1
53037,256537401120,134083830241,71,68,216,3672,1
53042,256537401120,134951096641,95,108,272,7344,1
53088,256537401120,142929947521,71,68,216,3672,1
53093,256537401120,143797213921,95,108,272,7344,1
53144,256537401120,152643331201,95,108,272,7344,1
53152,256537401120,154030957441,11,17,27,1836,1
53187,256537401120,160101822241,143,108,464,12528,1
53190,256537401120,160622182081,71,68,216,3672,1
53195,256537401120,161489448481,95,108,272,7344,1
53203,256537401120,162877074721,11,17,27,1836,1
53254,256537401120,171723192001,11,17,27,1836,1
53292,256537401120,178314416641,71,68,216,3672,1
53297,256537401120,179181683041,95,108,272,7344,1
53305,256537401120,180569309281,11,17,27,1836,1
53348,256537401120,188027800321,95,108,272,7344,1
53356,256537401120,189415426561,11,17,27,1836,1
53394,256537401120,196006651201,71,68,216,3672,1
53399,256537401120,196873917601,95,108,272,7344,1
53445,256537401120,204852768481,71,68,216,3672,1
53450,256537401120,205720034881,95,108,272,7344,1
53496,256537401120,213698885761,71,68,216,3672,1
53501,256537401120,214566152161,95,108,272,7344,1
53509,256537401120,215953778401,11,17,27,1836,1
53552,256537401120,223412269441,95,108,272,7344,1
53611,256537401120,233646012961,11,17,27,1836,1
53649,256537401120,240237237601,71,68,216,3672,1
53654,256537401120,241104504001,95,108,272,7344,1
53662,256537401120,242492130241,11,17,27,1836,1
53700,256537401120,249083354881,71,68,216,3672,1
41,173453280,4685041,23,24,68,408,118
41,173453280,4685041,55,68,152,2584,59
41,173453280,4685041,39,20,136,680,59
41,173453280,4685041,31,56,68,952,59
41,173453280,4685041,19,17,59,4012,2
54053,173973639840,22033251601,95,144,236,8496,1
54112,173973639840,32266995121,95,144,236,8496,1
54171,173973639840,42500738641,95,144,236,8496,1
54183,173973639840,44582178001,359,68,1368,23256,1
54230,173973639840,52734482161,95,144,236,8496,1
54348,173973639840,73201969201,95,144,236,8496,1
54407,173973639840,83435712721,95,144,236,8496,1
54525,173973639840,103903199761,95,144,236,8496,1
54584,173973639840,114136943281,95,144,236,8496,1
54702,173973639840,134604430321,95,144,236,8496,1
54761,173973639840,144838173841,95,144,236,8496,1
54770,173973639840,146399253361,159,236,400,23600,1
54820,173973639840,155071917361,95,144,236,8496,1
42,173453280,4805161,23,24,68,408,184
42,173453280,4805161,47,4,184,184,120
42,173453280,4805161,71,8,276,552,60
42,173453280,4805161,35,2,138,276,60
42,173453280,4805161,119,16,460,1840,60
55058,271280929920,15268693801,87,92,256,5888,1
55149,271280929920,31052942281,143,68,504,8568,1
55200,271280929920,39899059561,143,68,504,8568,1
55234,271280929920,45796471081,143,68,504,8568,1
55242,271280929920,47184097321,87,92,256,5888,1
55334,271280929920,63141799081,87,92,256,5888,1
55557,271280929920,101821880521,143,68,504,8568,1
55625,271280929920,113616703561,143,68,504,8568,1
55794,271280929920,142930307881,87,92,256,5888,1
55931,271280929920,166693407241,143,68,504,8568,1
56016,271280929920,181436936041,143,68,504,8568,1
56060,271280929920,189068880361,215,32,828,6624,1
56135,271280929920,202077876361,143,68,504,8568,1
56162,271280929920,206761114921,87,92,256,5888,1
56336,271280929920,236941985641,215,32,828,6624,1
56346,271280929920,238676518441,87,92,256,5888,1
56356,271280929920,240411051241,143,68,504,8568,1
56458,271280929920,258103285801,143,68,504,8568,1
56530,271280929920,270591921961,87,92,256,5888,1
43,173453280,4925281,23,24,68,408,46
43,173453280,4925281,31,32,92,736,30
56594,67820232480,1739458081,143,68,504,8568,1
56613,67820232480,5035070401,71,68,216,3672,1
56626,67820232480,7289963041,119,200,276,13800,1
56649,67820232480,11279388481,119,200,276,13800,1
56672,67820232480,15268813921,119,200,276,13800,1
56686,67820232480,17697159841,95,108,272,7344,1
56698,67820232480,19778599201,71,68,216,3672,1
56711,67820232480,22033491841,11,17,27,1836,1
56741,67820232480,27237090241,119,200,276,13800,1
56746,67820232480,28104356641,239,36,920,8280,1
56747,67820232480,28277809921,143,68,504,8568,1
56754,67820232480,29491982881,95,108,272,7344,1
56764,67820232480,31226515681,119,200,276,13800,1
56766,67820232480,31573422241,71,68,216,3672,1
56787,67820232480,35215941121,119,200,276,13800,1
56796,67820232480,36777020641,11,17,27,1836,1
56798,67820232480,37123927201,143,68,504,8568,1
56822,67820232480,41286805921,95,108,272,7344,1
56834,67820232480,43368245281,71,68,216,3672,1
56835,67820232480,43541698561,167,184,484,22264,1
56839,67820232480,44235511681,95,108,272,7344,1
56849,67820232480,45970044481,143,68,504,8568,1
56851,67820232480,46316951041,71,68,216,3672,1
56856,67820232480,47184217441,119,200,276,13800,1
56866,67820232480,48918750241,143,68,504,8568,1
56879,67820232480,51173642881,119,200,276,13800,1
56890,67820232480,53081628961,95,108,272,7344,1
56902,67820232480,55163068321,119,200,276,13800,1
56907,67820232480,56030334721,95,108,272,7344,1
56919,67820232480,58111774081,71,68,216,3672,1
56932,67820232480,60366666721,11,17,27,1836,1
56936,67820232480,61060479841,71,68,216,3672,1
56948,67820232480,63141919201,119,200,276,13800,1
56949,67820232480,63315372481,11,17,27,1836,1
56971,67820232480,67131344641,119,200,276,13800,1
45,173453280,5165521,47,36,152,1368,391
45,173453280,5165521,31,56,68,952,92
45,173453280,5165521,95,12,368,1104,60
57226,203460697440,2433511441,71,68,216,3672,1
57231,203460697440,3300777841,95,108,272,7344,1
57277,203460697440,11279628721,71,68,216,3672,1
57282,203460697440,12146895121,95,108,272,7344,1
57328,203460697440,20125746001,71,68,216,3672,1
57333,203460697440,20993012401,95,108,272,7344,1
57379,203460697440,28971863281,71,68,216,3672,1
57384,203460697440,29839129681,95,108,272,7344,1
57430,203460697440,37817980561,71,68,216,3672,1
57435,203460697440,38685246961,95,108,272,7344,1
57481,203460697440,46664097841,71,68,216,3672,1
57537,203460697440,56377481521,95,108,272,7344,1
57583,203460697440,64356332401,71,68,216,3672,1
57588,203460697440,65223598801,95,108,272,7344,1
57634,203460697440,73202449681,71,68,216,3672,1
57639,203460697440,74069716081,95,108,272,7344,1
57685,203460697440,82048566961,71,68,216,3672,1
57690,203460697440,82915833361,95,108,272,7344,1
57736,203460697440,90894684241,71,68,216,3672,1
57792,203460697440,100608067921,95,108,272,7344,1
57838,203460697440,108586918801,71,68,216,3672,1
57843,203460697440,109454185201,95,108,272,7344,1
57894,203460697440,118300302481,95,108,272,7344,1
57940,203460697440,126279153361,71,68,216,3672,1
57996,203460697440,135992537041,95,108,272,7344,1
58042,203460697440,143971387921,71,68,216,3672,1
58047,203460697440,144838654321,95,108,272,7344,1
58093,203460697440,152817505201,71,68,216,3672,1
58098,203460697440,153684771601,95,108,272,7344,1
58144,203460697440,161663622481,71,68,216,3672,1
58149,203460697440,162530888881,95,108,272,7344,1
58195,203460697440,170509739761,71,68,216,3672,1
58251,203460697440,180223123441,95,108,272,7344,1
58297,203460697440,188201974321,71,68,216,3672,1
58353,203460697440,197915358001,95,108,272,7344,1
46,173453280,5285641,31,56,68,952,178
46,173453280,5285641,23,3,89,1068,30
46,173453280,5285641,95,24,356,2136,15
46,173453280,5285641,119,120,356,10680,15
58499,262434812640,1566365161,311,28,1216,8512,1
58550,262434812640,10412482441,83,9,323,11628,1
58567,262434812640,13361188201,83,9,323,11628,1
58615,262434812640,21686945641,311,28,1216,8512,1
58618,262434812640,22207305481,311,28,1216,8512,1
58686,262434812640,34002128521,83,9,323,11628,1
58724,262434812640,40593353161,143,68,504,8568,1
58792,262434812640,52388176201,143,68,504,8568,1
58860,262434812640,64182999241,143,68,504,8568,1
58873,262434812640,66437891881,83,9,323,11628,1
58890,262434812640,69386597641,83,9,323,11628,1
58911,262434812640,73029116521,143,68,504,8568,1
58925,262434812640,75457462441,311,28,1216,8512,1
58976,262434812640,84303579721,311,28,1216,8512,1
59013,262434812640,90721351081,143,68,504,8568,1
59034,262434812640,94363869961,311,28,1216,8512,1
59064,262434812640,99567468361,143,68,504,8568,1
59109,262434812640,107372865961,311,28,1216,8512,1
59128,262434812640,110668478281,83,9,323,11628,1
59153,262434812640,115004810281,311,28,1216,8512,1
59166,262434812640,117259702921,143,68,504,8568,1
59182,262434812640,120034955401,311,28,1216,8512,1
59208,262434812640,124544740681,311,28,1216,8512,1
59249,262434812640,131656325161,311,28,1216,8512,1
59264,262434812640,134258124361,83,9,323,11628,1
59298,262434812640,140155535881,83,9,323,11628,1
59332,262434812640,146052947401,83,9,323,11628,1
59349,262434812640,149001653161,83,9,323,11628,1
59363,262434812640,151429999081,311,28,1216,8512,1
59384,262434812640,155072517961,311,28,1216,8512,1
59404,262434812640,158541583561,143,68,504,8568,1
59417,262434812640,160796476201,83,9,323,11628,1
59451,262434812640,166693887721,83,9,323,11628,1
59475,262434812640,170856766441,311,28,1216,8512,1
59485,262434812640,172591299241,83,9,323,11628,1
59489,262434812640,173285112361,143,68,504,8568,1
59519,262434812640,178488710761,83,9,323,11628,1
59536,262434812640,181437416521,83,9,323,11628,1
59574,262434812640,188028641161,311,28,1216,8512,1
59604,262434812640,193232239561,83,9,323,11628,1
59621,262434812640,196180945321,83,9,323,11628,1
59641,262434812640,199650010921,311,28,1216,8512,1
59672,262434812640,205027062601,83,9,323,11628,1
59689,262434812640,207975768361,83,9,323,11628,1
59701,262434812640,210057207721,311,28,1216,8512,1
59723,262434812640,213873179881,83,9,323,11628,1
59774,262434812640,222719297161,83,9,323,11628,1
59829,262434812640,232259227561,143,68,504,8568,1
59842,262434812640,234514120201,83,9,323,11628,1
59859,262434812640,237462825961,83,9,323,11628,1
59876,262434812640,240411531721,83,9,323,11628,1
59901,262434812640,244747863721,311,28,1216,8512,1
59931,262434812640,249951462121,311,28,1216,8512,1
59961,262434812640,255155060521,83,9,323,11628,1
48,173453280,5525881,71,12,272,816,410
48,173453280,5525881,31,56,68,952,205
48,173453280,5525881,11,3,41,492,140
48,173453280,5525881,47,24,164,984,70
48,173453280,5525881,79,152,164,6232,70
50,173453280,5766121,39,20,136,680,74
50,173453280,5766121,71,12,272,816,37
63648,109102113120,2954471881,23,18,74,1332,1
63685,109102113120,9372243241,23,18,74,1332,1
63697,109102113120,11453682601,11,17,27,1836,1
63699,109102113120,11800589161,143,68,504,8568,1
63722,109102113120,15790014601,23,18,74,1332,1
63731,109102113120,17351094121,11,17,27,1836,1
63833,109102113120,35043328681,23,18,74,1332,3
63833,109102113120,35043328681,11,17,27,1836,1
63835,109102113120,35390235241,143,68,504,8568,1
63850,109102113120,37992034441,11,17,27,1836,1
63867,109102113120,40940740201,11,17,27,1836,1
63884,109102113120,43889445961,11,17,27,1836,1
63907,109102113120,47878871401,23,18,74,1332,1
63944,109102113120,54296642761,23,18,74,1332,1
63981,109102113120,60714414121,23,18,74,1332,1
63986,109102113120,61581680521,11,17,27,1836,1
64003,109102113120,64530386281,11,17,27,1836,1
64018,109102113120,67132185481,23,18,74,1332,1
64020,109102113120,67479092041,11,17,27,1836,1
64037,109102113120,70427797801,11,17,27,1836,1
64055,109102113120,73549956841,23,18,74,1332,1
64139,109102113120,88120032361,11,17,27,1836,1
64141,109102113120,88466938921,143,68,504,8568,1
64156,109102113120,91068738121,11,17,27,1836,1
64166,109102113120,92803270921,23,18,74,1332,1
64191,109102113120,97139602921,239,216,740,39960,1
64199,109102113120,98527229161,95,74,306,22644,1
64203,109102113120,99221042281,23,18,74,1332,1
64226,109102113120,103210467721,143,68,504,8568,1
64240,109102113120,105638813641,23,18,74,1332,1
51,173453280,5886241,39,1,155,620,94
51,173453280,5886241,71,2,282,564,58
51,173453280,5886241,95,8,372,744,45
64435,252721428960,1740419041,71,36,248,2232,1
64461,252721428960,6250204321,63,64,188,3008,1
64466,252721428960,7117470721,71,36,248,2232,1
64497,252721428960,12494522401,71,36,248,2232,1
64508,252721428960,14402508481,63,64,188,3008,1
64528,252721428960,17871574081,71,36,248,2232,1
64559,252721428960,23248625761,71,36,248,2232,1
64590,252721428960,28625677441,71,36,248,2232,1
64602,252721428960,30707116801,63,64,188,3008,1
64621,252721428960,34002729121,71,36,248,2232,1
64652,252721428960,39379780801,71,36,248,2232,1
64683,252721428960,44756832481,71,36,248,2232,1
64714,252721428960,50133884161,71,36,248,2232,1
64745,252721428960,55510935841,71,36,248,2232,1
64776,252721428960,60887987521,71,36,248,2232,1
64783,252721428960,62102160481,143,14,558,7812,1
64807,252721428960,66265039201,71,36,248,2232,1
64837,252721428960,71468637601,63,64,188,3008,1
64869,252721428960,77019142561,71,36,248,2232,1
64884,252721428960,79620941761,63,64,188,3008,1
64900,252721428960,82396194241,71,36,248,2232,1
64931,252721428960,87773245921,71,36,248,2232,1
64962,252721428960,93150297601,71,36,248,2232,1
64978,252721428960,95925550081,63,64,188,3008,1
64993,252721428960,98527349281,71,36,248,2232,1
65024,252721428960,103904400961,71,36,248,2232,1
65055,252721428960,109281452641,71,36,248,2232,1
65072,252721428960,112230158401,63,64,188,3008,1
65086,252721428960,114658504321,71,36,248,2232,1
65117,252721428960,120035556001,71,36,248,2232,1
65119,252721428960,120382462561,63,64,188,3008,1
65124,252721428960,121249728961,143,14,558,7812,1
65166,252721428960,128534766721,63,64,188,3008,1
65179,252721428960,130789659361,71,36,248,2232,1
65186,252721428960,132003832321,143,14,558,7812,1
65210,252721428960,136166711041,71,36,248,2232,1
65241,252721428960,141543762721,71,36,248,2232,1
65303,252721428960,152297866081,71,36,248,2232,1
65334,252721428960,157674917761,71,36,248,2232,1
65341,252721428960,158889090721,143,14,558,7812,1
65354,252721428960,161143983361,63,64,188,3008,1
65365,252721428960,163051969441,71,36,248,2232,1
65372,252721428960,164266142401,143,14,558,7812,1
65396,252721428960,168429021121,71,36,248,2232,1
65401,252721428960,169296287521,63,64,188,3008,1
65427,252721428960,173806072801,71,36,248,2232,1
65458,252721428960,179183124481,71,36,248,2232,1
65465,252721428960,180397297441,143,14,558,7812,1
65520,252721428960,189937227841,71,36,248,2232,1
65551,252721428960,195314279521,71,36,248,2232,1
65582,252721428960,200691331201,71,36,248,2232,1
65613,252721428960,206068382881,71,36,248,2232,1
65644,252721428960,211445434561,71,36,248,2232,1
65675,252721428960,216822486241,71,36,248,2232,1
65682,252721428960,218036659201,143,14,558,7812,1
65737,252721428960,227576589601,71,36,248,2232,1
65768,252721428960,232953641281,71,36,248,2232,1
65799,252721428960,238330692961,71,36,248,2232,1
65830,252721428960,243707744641,71,36,248,2232,1
65837,252721428960,244921917601,143,14,558,7812,1
52,173453280,6006361,39,20,136,680,92
52,173453280,6006361,47,4,184,184,60
52,173453280,6006361,35,2,138,276,30
52,173453280,6006361,71,8,276,552,30
52,173453280,6006361,59,6,230,1380,30
52,173453280,6006361,119,16,460,1840,30
66128,135640464960,13361908921,299,550,646,355300,1
66189,135640464960,23942559001,143,68,504,8568,1
66257,135640464960,35737382041,143,68,504,8568,1
66359,135640464960,53429616601,143,68,504,8568,1
66580,135640464960,91762791481,143,68,504,8568,1
66661,135640464960,105812507161,423,128,1564,50048,1
66801,135640464960,130095966361,143,68,504,8568,1
66818,135640464960,133044672121,143,68,504,8568,1
53,173453280,6126481,79,44,272,2992,74
53,173453280,6126481,35,66,74,4884,30
66868,109102113120,1740659281,95,74,306,22644,1
66872,109102113120,2434472401,23,18,74,1332,1
66880,109102113120,3822098641,71,68,216,3672,1
66897,109102113120,6770804401,71,68,216,3672,1
66902,109102113120,7638070801,95,108,272,7344,1
66909,109102113120,8852243761,23,18,74,1332,1
66916,109102113120,10066416721,119,180,296,13320,1
66919,109102113120,10586776561,95,108,272,7344,1
66936,109102113120,13535482321,95,108,272,7344,1
66946,109102113120,15270015121,23,18,74,1332,1
66953,109102113120,16484188081,119,180,296,13320,3
66953,109102113120,16484188081,95,108,272,7344,1
66983,109102113120,21687786481,23,18,74,1332,1
66990,109102113120,22901959441,119,180,296,13320,1
66999,109102113120,24463038961,71,68,216,3672,1
67001,109102113120,24809945521,143,128,444,14208,1
67016,109102113120,27411744721,71,68,216,3672,1
67020,109102113120,28105557841,23,18,74,1332,1
67027,109102113120,29319730801,119,180,296,13320,1
67033,109102113120,30360450481,71,68,216,3672,1
67050,109102113120,33309156241,71,68,216,3672,1
67055,109102113120,34176422641,95,108,272,7344,1
67064,109102113120,35737502161,119,180,296,13320,1
67072,109102113120,37125128401,95,108,272,7344,1
67101,109102113120,42155273521,119,180,296,13320,1
67629,327306339360,42155273521,71,68,216,3672,1
67106,109102113120,43022539921,95,108,272,7344,1
67152,109102113120,51001390801,71,68,216,3672,1
67175,109102113120,54990816241,119,180,296,13320,1
67186,109102113120,56898802321,143,128,444,14208,1
67203,109102113120,59847508081,71,68,216,3672,1
67205,109102113120,60194414641,23,18,74,1332,1
67208,109102113120,60714774481,95,108,272,7344,1
67212,109102113120,61408587601,119,180,296,13320,1
67225,109102113120,63663480241,95,108,272,7344,1
67242,109102113120,66612186001,23,18,74,1332,3
67249,109102113120,67826358961,119,180,296,13320,1
67259,109102113120,69560891761,95,108,272,7344,1
67279,109102113120,73029957361,23,18,74,1332,1
67286,109102113120,74244130321,119,180,296,13320,1
67305,109102113120,77539742641,71,68,216,3672,1
67316,109102113120,79447728721,23,18,74,1332,1
67322,109102113120,80488448401,71,68,216,3672,1
67323,109102113120,80661901681,119,180,296,13320,1
67339,109102113120,83437154161,71,68,216,3672,1
67353,109102113120,85865500081,23,18,74,1332,1
67356,109102113120,86385859921,71,68,216,3672,1
67360,109102113120,87079673041,119,180,296,13320,1
67378,109102113120,90201832081,95,108,272,7344,1
67390,109102113120,92283271441,23,18,74,1332,1
67778,327306339360,201385384561,71,68,216,3672,1
67395,109102113120,93150537841,95,108,272,7344,1
67412,109102113120,96099243601,95,108,272,7344,1
67458,109102113120,104078094481,71,68,216,3672,1
67464,109102113120,105118814161,23,18,74,1332,1
67475,109102113120,107026800241,71,68,216,3672,1
54,173453280,6246601,11,1,43,172,102
54,173453280,6246601,23,6,86,516,51
54,173453280,6246601,35,11,129,5676,51
54,173453280,6246601,95,36,344,3096,17
54,173453280,6246601,47,86,102,8772,6
55,173453280,6366721,19,2,74,148,106
55,173453280,6366721,27,2,106,212,70
55,173453280,6366721,39,8,148,296,51
55,173453280,6366721,79,20,296,1480,51
55,173453280,6366721,35,66,74,4884,51
55,173453280,6366721,119,106,370,39220,1
56,173453280,6486841,23,24,68,408,246
56,173453280,6486841,39,20,136,680,123
56,173453280,6486841,71,12,272,816,123
56,173453280,6486841,31,56,68,952,123
72362,362690808480,66959452921,199,320,476,38080,1
72515,362690808480,93497804761,199,320,476,38080,1
72991,362690808480,176061566041,199,320,476,38080,1
73484,362690808480,261574033081,199,320,476,38080,1
73552,362690808480,273368856121,199,320,476,38080,1
73569,362690808480,276317561881,199,320,476,38080,1
73688,362690808480,296958502201,199,320,476,38080,1
73807,362690808480,317599442521,199,320,476,38080,1
57,173453280,6606961,23,24,68,408,246
57,173453280,6606961,39,20,136,680,123
57,173453280,6606961,31,56,68,952,123
57,173453280,6606961,11,3,41,492,78
57,173453280,6606961,47,24,164,984,39
57,173453280,6606961,35,41,99,16236,13
57,173453280,6606961,35,17,123,8364,2
58,173453280,6727081,23,24,68,408,142
58,173453280,6727081,39,20,136,680,71
58,173453280,6727081,71,12,272,816,71
58,173453280,6727081,31,56,68,952,71
76197,209358108960,3996152521,119,192,284,13632,1
76335,209358108960,27932705161,143,68,504,8568,1
76339,209358108960,28626518281,119,192,284,13632,1
76352,209358108960,30881410921,143,68,504,8568,1
76410,209358108960,40941701161,119,192,284,13632,1
76420,209358108960,42676233961,143,68,504,8568,1
76481,209358108960,53256884041,119,192,284,13632,1
76522,209358108960,60368468521,143,68,504,8568,1
76552,209358108960,65572066921,119,192,284,13632,1
76623,209358108960,77887249801,119,192,284,13632,1
76658,209358108960,83958114601,143,68,504,8568,1
76686,209358108960,88814806441,87,64,284,4544,1
76709,209358108960,92804231881,143,68,504,8568,1
76760,209358108960,101650349161,143,68,504,8568,1
76828,209358108960,113445172201,87,64,284,4544,1
76836,209358108960,114832798441,119,192,284,13632,1
76879,209358108960,122291289481,143,68,504,8568,1
76907,209358108960,127147981321,119,192,284,13632,1
76978,209358108960,139463164201,119,192,284,13632,1
77049,209358108960,151778347081,119,192,284,13632,1
77120,209358108960,164093529961,119,192,284,13632,1
77134,209358108960,166521875881,143,68,504,8568,1
77191,209358108960,176408712841,119,192,284,13632,1
77236,209358108960,184214110441,143,68,504,8568,1
77304,209358108960,196008933481,143,68,504,8568,1
77325,209358108960,199651452361,87,64,284,4544,1
60,173453280,6967321,23,24,68,408,92
60,173453280,6967321,47,4,184,184,60
60,173453280,6967321,55,68,152,2584,42
60,173453280,6967321,71,8,276,552,28
60,173453280,6967321,35,2,138,276,28
60,173453280,6967321,59,6,230,1380,28
60,173453280,6967321,119,16,460,1840,28
60,173453280,6967321,39,64,92,1472,14
77485,135640464960,7118551801,455,256,1564,100096,1
77488,135640464960,7638911641,143,68,504,8568,1
77542,135640464960,17005388761,167,92,576,13248,1
77590,135640464960,25331146201,143,68,504,8568,1
77845,135640464960,69561732601,143,68,504,8568,1
77879,135640464960,75459144121,143,68,504,8568,1
77896,135640464960,78407849881,143,68,504,8568,1
77936,135640464960,85345981081,239,36,920,8280,1
78074,135640464960,109282533721,239,36,920,8280,1
78083,135640464960,110843613241,143,68,504,8568,1
78217,135640464960,134086352761,359,608,828,125856,1
61,173453280,7087441,23,24,68,408,46
61,173453280,7087441,35,2,138,276,30
78278,67820232480,3129246481,119,200,276,13800,1
78295,67820232480,6077952241,95,108,272,7344,1
78301,67820232480,7118671921,119,200,276,13800,1
78307,67820232480,8159391601,71,68,216,3672,1
78324,67820232480,11108097361,71,68,216,3672,1
78347,67820232480,15097522801,119,200,276,13800,1
78363,67820232480,17872775281,95,108,272,7344,1
78370,67820232480,19086948241,119,200,276,13800,1
78375,67820232480,19954214641,71,68,216,3672,1
78380,67820232480,20821481041,95,108,272,7344,1
78388,67820232480,22209107281,11,17,27,1836,1
78393,67820232480,23076373681,119,200,276,13800,1
