class_id,modulus,residue,d,a,b,rule_modulus,covered_subclasses
23505,51757545840,12181129921,131,182,342,62244,1
23508,51757545840,12578246641,131,182,342,62244,1
23510,51757545840,12842991121,131,182,342,62244,1
23511,51757545840,12975363361,131,182,342,62244,1
23524,51757545840,14696202481,131,182,342,62244,1
23922,155272637520,14696202481,359,11,1425,62700,1
23527,51757545840,15093319201,131,182,342,62244,1
23536,51757545840,16284669361,31,32,92,736,1
23538,51757545840,16549413841,71,68,216,3672,1
23548,51757545840,17873136241,11,17,27,1836,1
23555,51757545840,18799741921,359,11,1425,62700,1
23955,258787729200,122314833601,131,182,342,62244,1
23957,258787729200,225829925281,131,182,342,62244,1
23559,51757545840,19329230881,31,32,92,736,1
23965,103515091680,71086776721,131,182,342,62244,1
23561,51757545840,19593975361,131,182,342,62244,1
23565,51757545840,20123464321,11,17,27,1836,1
23572,51757545840,21050070001,119,200,276,13800,1
23981,258787729200,21050070001,131,182,342,62244,1
23575,51757545840,21447186721,131,182,342,62244,1
23582,51757545840,22373792401,31,32,92,736,1
23587,51757545840,23035653601,131,182,342,62244,1
23589,51757545840,23300398081,71,68,216,3672,1
23596,51757545840,24227003761,131,182,342,62244,1
23605,51757545840,25418353921,31,32,92,736,1
23609,51757545840,25947842881,131,182,342,62244,1
23616,51757545840,26874448561,131,182,342,62244,1
24015,155272637520,78631994401,11,17,27,1836,1
23618,51757545840,27139193041,131,182,342,62244,5
23618,51757545840,27139193041,119,200,276,13800,2
23621,51757545840,27536309761,131,182,342,62244,1
23624,51757545840,27933426481,131,182,342,62244,1
24039,155272637520,79690972321,439,56,1700,23800,1
23630,51757545840,28727659921,131,182,342,62244,1
23639,51757545840,29919010081,131,182,342,62244,1
23640,51757545840,30051382321,131,182,342,62244,1
24052,155272637520,30051382321,71,68,216,3672,1
23641,51757545840,30183754561,119,200,276,13800,1
23660,51757545840,32698827121,131,182,342,62244,1
23663,51757545840,33095943841,131,182,342,62244,1
23664,51757545840,33228316081,119,200,276,13800,1
24072,258787729200,188500953601,131,182,342,62244,1
24073,258787729200,240258499441,131,182,342,62244,1
23669,51757545840,33890177281,131,182,342,62244,1
23674,51757545840,34552038481,31,32,92,736,9
23674,51757545840,34552038481,71,68,216,3672,1
23676,51757545840,34816782961,131,182,342,62244,1
23678,51757545840,35081527441,131,182,342,62244,1
23681,51757545840,35478644161,131,182,342,62244,1
23694,51757545840,37199483281,359,68,1368,23256,1
23694,51757545840,37199483281,131,182,342,62244,1
23697,51757545840,37596600001,31,32,92,736,1
23701,51757545840,38126088961,11,17,27,1836,1
23703,51757545840,38390833441,131,182,342,62244,1
23715,51757545840,39979300321,131,182,342,62244,1
23718,51757545840,40376417041,131,182,342,62244,3
23718,51757545840,40376417041,11,17,27,1836,1
23720,51757545840,40641161521,31,32,92,736,3
23720,51757545840,40641161521,131,182,342,62244,1
23725,51757545840,41303022721,131,182,342,62244,1
24147,155272637520,144818114401,71,68,216,3672,1
23731,51757545840,42097256161,131,182,342,62244,1
24153,155272637520,145612347841,359,11,1425,62700,1
23743,51757545840,43685723041,31,32,92,736,1
23745,51757545840,43950467521,131,182,342,62244,1
23759,51757545840,45803678881,131,182,342,62244,3
23759,51757545840,45803678881,71,68,216,3672,1
23761,51757545840,46068423361,131,182,342,62244,1
23763,51757545840,46333167841,131,182,342,62244,1
23766,51757545840,46730284561,31,32,92,736,1
23771,51757545840,47392145761,131,182,342,62244,1
23779,51757545840,48451123681,119,200,276,13800,1
24186,258787729200,151966215361,131,182,342,62244,1
24187,258787729200,203723761201,131,182,342,62244,1
23786,51757545840,49377729361,11,17,27,1836,1
23794,51757545840,50436707281,131,182,342,62244,1
23803,51757545840,51628057441,131,182,342,62244,3
23803,51757545840,51628057441,11,17,27,1836,1
27,132372240,3003961,23,24,68,408,246
27,132372240,3003961,7,11,17,748,123
27,132372240,3003961,11,3,41,492,84
27,132372240,3003961,47,24,164,984,42
27,132372240,3003961,15,19,41,3116,42
27,132372240,3003961,19,35,41,5740,42
27,132372240,3003961,95,11,369,16236,14
24221,276790353840,664865161,11,17,27,1836,1
24323,276790353840,14166833641,11,17,27,1836,1
24374,276790353840,20917817881,11,17,27,1836,1
24425,276790353840,27668802121,11,17,27,1836,1
24476,276790353840,34419786361,11,17,27,1836,1
24527,276790353840,41170770601,11,17,27,1836,1
24578,276790353840,47921754841,11,17,27,1836,1
24680,276790353840,61423723321,11,17,27,1836,1
24731,276790353840,68174707561,11,17,27,1836,1
24782,276790353840,74925691801,11,17,27,1836,1
24833,276790353840,81676676041,11,17,27,1836,1
24884,276790353840,88427660281,11,17,27,1836,1
24935,276790353840,95178644521,11,17,27,1836,1
24986,276790353840,101929628761,11,17,27,1836,1
25037,276790353840,108680613001,11,17,27,1836,1
25139,276790353840,122182581481,11,17,27,1836,1
25190,276790353840,128933565721,11,17,27,1836,1
25394,276790353840,155937502681,11,17,27,1836,1
25445,276790353840,162688486921,11,17,27,1836,1
25496,276790353840,169439471161,11,17,27,1836,1
25547,276790353840,176190455401,11,17,27,1836,1
25598,276790353840,182941439641,11,17,27,1836,1
25649,276790353840,189692423881,11,17,27,1836,1
25700,276790353840,196443408121,11,17,27,1836,1
25751,276790353840,203194392361,11,17,27,1836,1
25802,276790353840,209945376601,11,17,27,1836,1
25853,276790353840,216696360841,11,17,27,1836,1
25904,276790353840,223447345081,11,17,27,1836,1
25955,276790353840,230198329321,11,17,27,1836,1
26006,276790353840,236949313561,11,17,27,1836,1
26057,276790353840,243700297801,11,17,27,1836,1
26108,276790353840,250451282041,11,17,27,1836,1
26210,276790353840,263953250521,11,17,27,1836,1
26261,276790353840,270704234761,11,17,27,1836,1
31,132372240,3484441,71,12,272,816,184
31,132372240,3484441,59,6,230,1380,120
31,132372240,3484441,47,4,184,184,60
31,132372240,3484441,35,2,138,276,60
31,132372240,3484441,71,8,276,552,60
31,132372240,3484441,119,16,460,1840,60
26443,207030183360,4504140601,83,9,323,11628,1
26468,207030183360,7813446601,55,92,128,2944,1
26477,207030183360,9004796761,83,9,323,11628,1
26500,207030183360,12049358281,215,32,828,6624,1
26502,207030183360,12314102761,87,92,256,5888,1
26545,207030183360,18006109081,83,9,323,11628,1
26546,207030183360,18138481321,215,32,828,6624,1
26596,207030183360,24757093321,83,9,323,11628,1
26613,207030183360,27007421401,83,9,323,11628,1
26630,207030183360,29257749481,83,9,323,11628,1
26647,207030183360,31508077561,83,9,323,11628,1
26652,207030183360,32169938761,55,92,128,2944,1
26684,207030183360,36405850441,215,32,828,6624,1
26686,207030183360,36670594921,87,92,256,5888,1
26744,207030183360,44348184841,55,92,128,2944,1
26749,207030183360,45010046041,83,9,323,11628,1
26778,207030183360,48848841001,215,384,476,45696,1
26817,207030183360,54011358361,83,9,323,11628,1
26834,207030183360,56261686441,83,9,323,11628,1
26902,207030183360,65262998761,83,9,323,11628,1
26928,207030183360,68704677001,55,92,128,2944,1
26936,207030183360,69763654921,83,9,323,11628,1
27020,207030183360,80882923081,55,92,128,2944,1
27021,207030183360,81015295321,83,9,323,11628,1
27038,207030183360,83265623401,83,9,323,11628,1
27054,207030183360,85383579241,87,92,256,5888,1
27089,207030183360,90016607641,83,9,323,11628,1
27112,207030183360,93061169161,55,92,128,2944,1
27123,207030183360,94517263801,83,9,323,11628,1
27174,207030183360,101268248041,83,9,323,11628,1
27208,207030183360,105768904201,83,9,323,11628,1
27259,207030183360,112519888441,83,9,323,11628,1
27296,207030183360,117417661321,55,92,128,2944,1
27310,207030183360,119270872681,83,9,323,11628,1
27327,207030183360,121521200761,83,9,323,11628,1
27365,207030183360,126551345881,239,36,920,8280,1
27420,207030183360,133831819081,215,32,828,6624,1
27480,207030183360,141774153481,55,92,128,2944,1
27514,207030183360,146274809641,83,9,323,11628,1
27565,207030183360,153025793881,83,9,323,11628,1
27599,207030183360,157526450041,83,9,323,11628,1
27664,207030183360,166130645641,55,92,128,2944,1
27730,207030183360,174867213481,215,384,476,45696,1
27735,207030183360,175529074681,83,9,323,11628,1
27756,207030183360,178308891721,55,92,128,2944,1
27772,207030183360,180426847561,439,476,1280,152320,1
27786,207030183360,182280058921,83,9,323,11628,1
27790,207030183360,182809547881,87,92,256,5888,1
27820,207030183360,186780715081,83,9,323,11628,1
27825,207030183360,187442576281,1223,104,4788,124488,1
27854,207030183360,191281371241,83,9,323,11628,1
27871,207030183360,193531699321,83,9,323,11628,1
27905,207030183360,198032355481,83,9,323,11628,1
27922,207030183360,200282683561,83,9,323,11628,1
27940,207030183360,202665383881,55,92,128,2944,1
33,132372240,3724681,63,4,248,248,106
33,132372240,3724681,27,2,106,212,58
33,132372240,3724681,47,2,186,372,51
33,132372240,3724681,39,1,155,620,51
33,132372240,3724681,95,8,372,744,51
33,132372240,3724681,19,14,62,868,51
33,132372240,3724681,55,8,212,424,25
28311,217487590320,23963100121,71,36,248,2232,1
28373,217487590320,32170179001,71,36,248,2232,1
28385,217487590320,33758645881,71,72,212,3816,1
28404,217487590320,36273718441,71,36,248,2232,1
28466,217487590320,44480797321,71,36,248,2232,1
28590,217487590320,60894955081,71,36,248,2232,1
28597,217487590320,61821560761,71,72,212,3816,1
28621,217487590320,64998494521,71,36,248,2232,1
28650,217487590320,68837289481,71,72,212,3816,1
28703,217487590320,75853018201,71,72,212,3816,1
28714,217487590320,77309112841,71,36,248,2232,1
28745,217487590320,81412652281,71,36,248,2232,1
28807,217487590320,89619731161,71,36,248,2232,1
28838,217487590320,93723270601,71,36,248,2232,1
28915,217487590320,103915933081,71,72,212,3816,1
28968,217487590320,110931661801,71,72,212,3816,1
29074,217487590320,124963119241,71,72,212,3816,1
29127,217487590320,131978847961,71,72,212,3816,1
29179,217487590320,138862204441,71,36,248,2232,1
29272,217487590320,151172822761,71,36,248,2232,1
29445,217487590320,174073220281,71,72,212,3816,1
29613,217487590320,196311756601,71,36,248,2232,1
29737,217487590320,212725914361,71,36,248,2232,1
35,132372240,3964921,23,24,68,408,86
35,132372240,3964921,39,20,136,680,43
35,132372240,3964921,7,11,17,748,43
35,132372240,3964921,71,12,272,816,43
35,132372240,3964921,95,6,374,2244,43
35,132372240,3964921,23,6,86,516,22
35,132372240,3964921,15,17,43,2924,1
29895,96764107440,7019693641,11,17,27,1836,1
29929,96764107440,11520349801,11,17,27,1836,1
29980,96764107440,18271334041,11,17,27,1836,1
29988,96764107440,19330311961,59,86,150,12900,1
29991,96764107440,19727428681,35,54,86,4644,1
30005,96764107440,21580640041,95,36,344,3096,1
30048,96764107440,27272646361,95,36,344,3096,3
30048,96764107440,27272646361,11,17,27,1836,1
30074,96764107440,30714324601,59,86,150,12900,1
30082,96764107440,31773302521,11,17,27,1836,1
30091,96764107440,32964652681,95,36,344,3096,1
30101,96764107440,34288375081,359,60,1376,20640,1
30120,96764107440,36803447641,35,54,86,4644,1
30133,96764107440,38524286761,11,17,27,1836,1
30167,96764107440,43024942921,11,17,27,1836,1
30177,96764107440,44348665321,95,36,344,3096,1
30201,96764107440,47525599081,11,17,27,1836,1
30203,96764107440,47790343561,59,86,150,12900,1
30220,96764107440,50040671641,95,36,344,3096,1
30235,96764107440,52026255241,11,17,27,1836,1
30263,96764107440,55732677961,95,36,344,3096,1
30286,96764107440,58777239481,11,17,27,1836,1
30320,96764107440,63277895641,11,17,27,1836,1
30354,96764107440,67778551801,11,17,27,1836,1
30375,96764107440,70558368841,59,86,150,12900,1
30388,96764107440,72279207961,11,17,27,1836,1
30392,96764107440,72808696921,95,36,344,3096,1
30405,96764107440,74529536041,215,272,588,39984,1
30418,96764107440,76250375161,59,86,150,12900,1
30435,96764107440,78500703241,95,36,344,3096,1
30439,96764107440,79030192201,11,17,27,1836,1
30464,96764107440,82339498201,35,54,86,4644,1
30473,96764107440,83530848361,11,17,27,1836,1
30478,96764107440,84192709561,95,36,344,3096,1
30503,96764107440,87502015561,239,344,612,52632,1
30507,96764107440,88031504521,11,17,27,1836,1
30507,96764107440,88031504521,35,54,86,4644,1
30521,96764107440,89884715881,95,36,344,3096,1
30524,96764107440,90281832601,215,272,588,39984,1
30541,96764107440,92532160681,215,384,476,45696,1
30564,96764107440,95576722201,95,36,344,3096,1
37,132372240,4205161,95,6,374,2244,148
37,132372240,4205161,19,2,74,148,60
37,132372240,4205161,39,8,148,296,30
37,132372240,4205161,119,32,444,3552,15
30848,166524277920,2916394441,23,18,74,1332,1
30861,166524277920,4637233561,119,180,296,13320,1
30885,166524277920,7814167321,23,18,74,1332,1
30922,166524277920,12711940201,23,18,74,1332,1
30935,166524277920,14432779321,119,180,296,13320,1
30959,166524277920,17609713081,23,18,74,1332,1
31033,166524277920,27405258841,23,18,74,1332,1
31070,166524277920,32303031721,23,18,74,1332,1
31083,166524277920,34023870841,119,180,296,13320,1
31157,166524277920,43819416601,119,180,296,13320,1
31180,166524277920,46863978121,215,384,476,45696,1
31218,166524277920,51894123241,23,18,74,1332,1
31222,166524277920,52423612201,439,56,1700,23800,1
31231,166524277920,53614962361,119,180,296,13320,1
31292,166524277920,61689669001,23,18,74,1332,1
31305,166524277920,63410508121,119,180,296,13320,1
31329,166524277920,66587441881,23,18,74,1332,1
31384,166524277920,73867915081,215,384,476,45696,1
31403,166524277920,76382987641,23,18,74,1332,1
31440,166524277920,81280760521,23,18,74,1332,1
31477,166524277920,86178533401,23,18,74,1332,1
31514,166524277920,91076306281,23,18,74,1332,1
31551,166524277920,95974079161,23,18,74,1332,1
31588,166524277920,100871852041,23,18,74,1332,1
31601,166524277920,102592691161,119,180,296,13320,1
31662,166524277920,110667397801,23,18,74,1332,1
31675,166524277920,112388236921,119,180,296,13320,1
31699,166524277920,115565170681,23,18,74,1332,1
31749,166524277920,122183782681,119,180,296,13320,1
31792,166524277920,127875789001,215,384,476,45696,1
31823,166524277920,131979328441,119,180,296,13320,1
31847,166524277920,135156262201,23,18,74,1332,1
31921,166524277920,144951807961,23,18,74,1332,1
31958,166524277920,149849580841,23,18,74,1332,1
31971,166524277920,151570419961,119,180,296,13320,1
32032,166524277920,159645126601,23,18,74,1332,1
32069,166524277920,164542899481,23,18,74,1332,1
38,132372240,4325281,23,24,68,408,46
38,132372240,4325281,35,2,138,276,30
38,132372240,4325281,39,20,136,680,21
38,132372240,4325281,7,11,17,748,21
38,132372240,4325281,95,6,374,2244,21
38,132372240,4325281,63,68,184,3128,1
32210,51757545840,1328047681,71,68,216,3672,1
32214,51757545840,1857536641,31,32,92,736,1
32227,51757545840,3578375761,119,200,276,13800,1
32237,51757545840,4902098161,31,32,92,736,9
32237,51757545840,4902098161,11,17,27,1836,1
32250,51757545840,6622937281,119,200,276,13800,1
32260,51757545840,7946659681,31,32,92,736,1
32273,51757545840,9667498801,119,200,276,13800,1
32278,51757545840,10329360001,71,68,216,3672,1
32295,51757545840,12579688081,71,68,216,3672,1
32322,51757545840,16153738561,11,17,27,1836,1
32329,51757545840,17080344241,31,32,92,736,1
32352,51757545840,20124905761,31,32,92,736,1
32365,51757545840,21845744881,119,200,276,13800,1
32375,51757545840,23169467281,31,32,92,736,1
32390,51757545840,25155050881,11,17,27,1836,1
32398,51757545840,26214028801,31,32,92,736,1
32407,51757545840,27405378961,11,17,27,1836,1
32421,51757545840,29258590321,31,32,92,736,1
32434,51757545840,30979429441,119,200,276,13800,1
32448,51757545840,32832640801,71,68,216,3672,1
32458,51757545840,34156363201,11,17,27,1836,1
32467,51757545840,35347713361,31,32,92,736,1
32480,51757545840,37068552481,119,200,276,13800,1
32499,51757545840,39583625041,71,68,216,3672,1
32503,51757545840,40113114001,119,200,276,13800,1
32513,51757545840,41436836401,31,32,92,736,1
32536,51757545840,44481397921,31,32,92,736,1
32543,51757545840,45408003601,11,17,27,1836,1
32549,51757545840,46202237041,119,200,276,13800,1
32582,51757545840,50570520961,31,32,92,736,1
32584,51757545840,50835265441,71,68,216,3672,1
39,132372240,4445401,27,2,106,212,34
39,132372240,4445401,87,136,212,7208,2
32775,119267388240,666306601,71,72,212,3816,1
32781,119267388240,1460540041,39,50,106,5300,1
32834,119267388240,8476268761,39,50,106,5300,1
32881,119267388240,14697764041,71,72,212,3816,1
32887,119267388240,15491997481,39,50,106,5300,1
32934,119267388240,21713492761,71,72,212,3816,1
32987,119267388240,28729221481,71,72,212,3816,1
32993,119267388240,29523454921,39,50,106,5300,1
33040,119267388240,35744950201,71,72,212,3816,1
33059,119267388240,38260022761,439,56,1700,23800,1
33093,119267388240,42760678921,71,72,212,3816,1
33099,119267388240,43554912361,39,50,106,5300,1
33146,119267388240,49776407641,71,72,212,3816,1
33201,119267388240,57056880841,131,153,371,227052,1
33252,119267388240,63807865081,71,72,212,3816,1
33311,119267388240,71617827241,39,50,106,5300,1
33340,119267388240,75456622201,215,272,588,39984,1
33344,119267388240,75986111161,287,212,936,49608,1
33417,119267388240,85649284681,39,50,106,5300,1
33464,119267388240,91870779961,71,72,212,3816,1
33476,119267388240,93459246841,215,272,588,39984,1
33523,119267388240,99680742121,39,50,106,5300,1
33570,119267388240,105902237401,71,72,212,3816,1
33623,119267388240,112917966121,71,72,212,3816,1
33629,119267388240,113712199561,39,50,106,5300,1
40,132372240,4565521,95,6,374,2244,46
40,132372240,4565521,35,2,138,276,30
40,132372240,4565521,71,8,276,552,15
33779,51757545840,666426721,71,68,216,3672,1
33789,51757545840,1990149121,31,32,92,736,1
33802,51757545840,3710988241,119,200,276,13800,1
33812,51757545840,5034710641,31,32,92,736,1
33823,51757545840,6490805281,11,17,27,1836,1
33825,51757545840,6755549761,119,200,276,13800,1
33847,51757545840,9667739041,71,68,216,3672,1
33848,51757545840,9800111281,119,200,276,13800,1
33849,51757545840,9932483521,239,36,920,8280,1
33864,51757545840,11918067121,71,68,216,3672,1
33871,51757545840,12844672801,119,200,276,13800,1
33874,51757545840,13241789521,11,17,27,1836,1
33881,51757545840,14168395201,31,32,92,736,1
34238,103515091680,65925941041,71,68,216,3672,1
33904,51757545840,17212956721,31,32,92,736,9
33904,51757545840,17212956721,215,216,644,34776,1
33915,51757545840,18669051361,71,68,216,3672,1
33917,51757545840,18933795841,119,200,276,13800,1
33927,51757545840,20257518241,31,32,92,736,9
33927,51757545840,20257518241,215,216,644,34776,1
33932,51757545840,20919379441,71,68,216,3672,1
33939,51757545840,21845985121,131,17,507,34476,1
33950,51757545840,23302079761,31,32,92,736,1
33959,51757545840,24493429921,11,17,27,1836,1
33963,51757545840,25022918881,119,200,276,13800,1
33973,51757545840,26346641281,31,32,92,736,1
33986,51757545840,28067480401,119,200,276,13800,1
34000,51757545840,29920691761,71,68,216,3672,1
34017,51757545840,32171019841,71,68,216,3672,1
34019,51757545840,32435764321,31,32,92,736,1
34032,51757545840,34156603441,119,200,276,13800,1
34044,51757545840,35745070321,11,17,27,1836,1
34044,51757545840,35745070321,179,95,621,235980,1
34055,51757545840,37201164961,119,200,276,13800,1
34065,51757545840,38524887361,31,32,92,736,1
34078,51757545840,40245726481,119,200,276,13800,1
34085,51757545840,41172332161,71,68,216,3672,1
34088,51757545840,41569448881,31,32,92,736,1
34101,51757545840,43290288001,119,200,276,13800,1
34103,51757545840,43555032481,439,56,1700,23800,1
34112,51757545840,44746382641,11,17,27,1836,1
34129,51757545840,46996710721,11,17,27,1836,1
34134,51757545840,47658571921,31,32,92,736,1
34153,51757545840,50173644481,71,68,216,3672,1
34157,51757545840,50703133441,31,32,92,736,1
41,132372240,4685641,23,24,68,408,222
41,132372240,4685641,39,20,136,680,111
41,132372240,4685641,7,11,17,748,111
41,132372240,4685641,71,12,272,816,111
41,132372240,4685641,95,6,374,2244,111
41,132372240,4685641,39,8,148,296,66
34458,249786416880,2255013721,119,32,444,3552,1
34462,249786416880,2784502681,11,17,27,1836,1
34464,249786416880,3049247161,215,252,608,38304,1
34473,249786416880,4240597321,215,252,608,38304,1
34485,249786416880,5829064201,215,252,608,38304,1
34513,249786416880,9535486921,11,17,27,1836,1
34532,249786416880,12050559481,119,32,444,3552,1
34551,249786416880,14565632041,215,252,608,38304,1
34564,249786416880,16286471161,11,17,27,1836,1
34569,249786416880,16948332361,119,32,444,3552,1
34615,249786416880,23037455401,11,17,27,1836,1
34641,249786416880,26479133641,215,252,608,38304,1
34643,249786416880,26743878121,119,32,444,3552,1
34659,249786416880,28861833961,215,252,608,38304,1
34666,249786416880,29788439641,11,17,27,1836,1
34692,249786416880,33230117881,215,252,608,38304,1
34768,249786416880,43290408121,11,17,27,1836,1
34791,249786416880,46334969641,119,32,444,3552,1
34819,249786416880,50041392361,11,17,27,1836,1
34870,249786416880,56792376601,11,17,27,1836,1
34908,249786416880,61822521721,215,252,608,38304,1
34917,249786416880,63013871881,215,252,608,38304,1
34921,249786416880,63543360841,11,17,27,1836,1
34968,249786416880,69764856121,215,252,608,38304,1
34972,249786416880,70294345081,11,17,27,1836,1
34976,249786416880,70823834041,119,32,444,3552,1
34983,249786416880,71750439721,215,252,608,38304,1
35019,249786416880,76515840361,215,252,608,38304,1
35025,249786416880,77310073801,215,252,608,38304,1
35074,249786416880,83796313561,11,17,27,1836,1
35087,249786416880,85517152681,119,32,444,3552,1
35118,249786416880,89620692121,215,252,608,38304,1
35125,249786416880,90547297801,11,17,27,1836,1
35151,249786416880,93988976041,215,252,608,38304,1
35176,249786416880,97298282041,11,17,27,1836,1
35178,249786416880,97563026521,215,252,608,38304,1
35193,249786416880,99548610121,215,252,608,38304,1
35198,249786416880,100210471321,119,32,444,3552,1
35202,249786416880,100739960281,215,252,608,38304,1
35227,249786416880,104049266281,11,17,27,1836,1
35235,249786416880,105108244201,119,32,444,3552,1
35244,249786416880,106299594361,215,252,608,38304,1
35278,249786416880,110800250521,11,17,27,1836,1
35301,249786416880,113844812041,215,252,608,38304,1
35316,249786416880,115830395641,215,252,608,38304,1
35346,249786416880,119801562841,119,32,444,3552,1
35420,249786416880,129597108601,119,32,444,3552,1
35431,249786416880,131053203241,11,17,27,1836,1
35439,249786416880,132112181161,215,252,608,38304,1
35457,249786416880,134494881481,119,32,444,3552,1
35478,249786416880,137274698521,215,252,608,38304,1
35484,249786416880,138068931961,215,252,608,38304,1
35501,249786416880,140319260041,239,216,740,39960,1
35550,249786416880,146805499801,215,252,608,38304,1
35584,249786416880,151306155961,11,17,27,1836,1
35601,249786416880,153556484041,215,252,608,38304,1
35635,249786416880,158057140201,11,17,27,1836,1
35679,249786416880,163881518761,119,32,444,3552,1
35686,249786416880,164808124441,11,17,27,1836,1
35730,249786416880,170632503001,215,252,608,38304,1
35737,249786416880,171559108681,11,17,27,1836,1
35788,249786416880,178310092921,11,17,27,1836,1
35790,249786416880,178574837401,119,32,444,3552,1
35796,249786416880,179369070841,215,252,608,38304,1
35839,249786416880,185061077161,11,17,27,1836,1
35864,249786416880,188370383161,119,32,444,3552,1
35890,249786416880,191812061401,11,17,27,1836,1
35901,249786416880,193268156041,119,32,444,3552,1
35941,249786416880,198563045641,11,17,27,1836,1
35952,249786416880,200019140281,215,252,608,38304,1
35975,249786416880,203063701801,119,32,444,3552,1
35992,249786416880,205314029881,11,17,27,1836,1
36043,249786416880,212065014121,11,17,27,1836,1
36086,249786416880,217757020441,119,32,444,3552,1
36087,249786416880,217889392681,215,252,608,38304,1
36094,249786416880,218815998361,11,17,27,1836,1
36105,249786416880,220272093001,215,252,608,38304,1
36145,249786416880,225566982601,11,17,27,1836,1
36196,249786416880,232317966841,11,17,27,1836,1
36234,249786416880,237348111961,119,32,444,3552,1
36247,249786416880,239068951081,11,17,27,1836,1
36270,249786416880,242113512601,215,252,608,38304,1
36298,249786416880,245819935321,11,17,27,1836,1
36308,249786416880,247143657721,119,32,444,3552,1
36315,249786416880,248070263401,215,252,608,38304,1
42,132372240,4805761,27,26,82,2132,134
42,132372240,4805761,35,6,134,804,78
43,132372240,4925881,39,20,136,680,62
43,132372240,4925881,95,6,374,2244,31
43,132372240,4925881,19,14,62,868,28
39286,69760170480,1196276041,71,36,248,2232,1
39293,69760170480,2122881721,215,384,476,45696,1
39327,69760170480,6623537881,11,17,27,1836,1
39344,69760170480,8873865961,11,17,27,1836,1
39348,69760170480,9403354921,71,36,248,2232,1
39395,69760170480,15624850201,11,17,27,1836,1
39412,69760170480,17875178281,11,17,27,1836,1
39467,69760170480,25155651481,359,72,1364,24552,1
39472,69760170480,25817512681,71,36,248,2232,1
39480,69760170480,26876490601,11,17,27,1836,1
39497,69760170480,29126818681,11,17,27,1836,1
39503,69760170480,29921052121,71,36,248,2232,1
39548,69760170480,35877802921,11,17,27,1836,1
39565,69760170480,38128131001,71,36,248,2232,3
39565,69760170480,38128131001,11,17,27,1836,1
39596,69760170480,42231670441,71,36,248,2232,1
39627,69760170480,46335209881,71,36,248,2232,1
39633,69760170480,47129443321,11,17,27,1836,1
39650,69760170480,49379771401,11,17,27,1836,1
39658,69760170480,50438749321,71,36,248,2232,1
39689,69760170480,54542288761,71,36,248,2232,1
39701,69760170480,56130755641,11,17,27,1836,1
39709,69760170480,57189733561,439,56,1700,23800,1
39715,69760170480,57983967001,359,72,1364,24552,3
39718,69760170480,58381083721,11,17,27,1836,1
39720,69760170480,58645828201,71,36,248,2232,1
39782,69760170480,66852907081,71,36,248,2232,1
39803,69760170480,69632724121,11,17,27,1836,1
45,132372240,5166121,71,12,272,816,74
45,132372240,5166121,19,2,74,148,30
45,132372240,5166121,39,8,148,296,15
39976,83262138960,5166121,131,182,342,62244,1
39979,83262138960,402282841,131,182,342,62244,1
39997,83262138960,2784983161,131,182,342,62244,1
40001,83262138960,3314472121,131,182,342,62244,1
40004,83262138960,3711588841,131,182,342,62244,1
40619,249786416880,170235866761,11,17,27,1836,1
40012,83262138960,4770566761,119,32,444,3552,3
40012,83262138960,4770566761,119,180,296,13320,1
40030,83262138960,7153267081,287,104,1044,27144,1
40035,83262138960,7815128281,131,182,342,62244,1
40038,83262138960,8212245001,11,17,27,1836,1
40049,83262138960,9668339641,119,32,444,3552,3
40049,83262138960,9668339641,119,180,296,13320,1
40055,83262138960,10462573081,11,17,27,1836,1
40065,83262138960,11786295481,131,182,342,62244,1
40072,83262138960,12712901161,11,17,27,1836,1
40085,83262138960,14433740281,131,182,342,62244,1
40086,83262138960,14566112521,119,32,444,3552,3
40086,83262138960,14566112521,119,180,296,13320,1
40089,83262138960,14963229241,215,384,476,45696,1
40094,83262138960,15625090441,131,182,342,62244,1
40095,83262138960,15757462681,131,182,342,62244,1
40100,83262138960,16419323881,287,104,1044,27144,1
40102,83262138960,16684068361,131,182,342,62244,1
40114,83262138960,18272535241,131,182,342,62244,1
40116,83262138960,18537279721,287,104,1044,27144,1
40123,83262138960,19463885401,119,32,444,3552,3
40123,83262138960,19463885401,119,180,296,13320,1
40132,83262138960,20655235561,131,182,342,62244,1
40140,83262138960,21714213481,359,380,1056,100320,2
40142,83262138960,21978957961,287,104,1044,27144,1
40142,83262138960,21978957961,131,182,342,62244,1
40146,83262138960,22508446921,131,182,342,62244,1
40151,83262138960,23170308121,131,182,342,62244,1
40154,83262138960,23567424841,131,182,342,62244,1
40174,83262138960,26214869641,131,182,342,62244,1
40732,249786416880,109477008601,11,17,27,1836,1
40184,83262138960,27538592041,23,18,74,1332,1
40191,83262138960,28465197721,11,17,27,1836,1
40197,83262138960,29259431161,119,32,444,3552,3
40197,83262138960,29259431161,119,180,296,13320,1
40205,83262138960,30318409081,131,182,342,62244,1
40208,83262138960,30715525801,11,17,27,1836,1
40216,83262138960,31774503721,359,380,1056,100320,2
40218,83262138960,32039248201,131,182,342,62244,1
40221,83262138960,32436364921,23,18,74,1332,1
40225,83262138960,32965853881,11,17,27,1836,1
40227,83262138960,33230598361,131,182,342,62244,1
40234,83262138960,34157204041,119,32,444,3552,3
40234,83262138960,34157204041,119,180,296,13320,1
40242,83262138960,35216181961,131,182,342,62244,3
40242,83262138960,35216181961,11,17,27,1836,1
